sentence,word,hierarchical,non-hierarchical
383,landforms,GENUS,HAS_FORM
383,produced,,HAS_CAUSE
383,by,,HAS_CAUSE
383,processes,,HAS_CAUSE
383,other,,HAS_CAUSE
383,than,,HAS_CAUSE
383,dissolution,,HAS_CAUSE
383,or,,HAS_CAUSE
383,corrosion-induced,,HAS_CAUSE
383,subsidence,,HAS_CAUSE
383,and,,HAS_CAUSE
383,collapse,,HAS_CAUSE
383,are,DEFINITOR,
383,known,DEFINITOR,
383,as,DEFINITOR,
383,pseudokarst,DEFINIENDUM,
383,.,,
384,Thermokarst,DEFINIENDUM,
384,is,DEFINITOR,
384,a,DEFINITOR,
384,related,DEFINITOR,
384,term,DEFINITOR,
384,applied,,
384,to,,
384,topographic,GENUS,
384,depressions,GENUS,
384,resulting,,HAS_CAUSE
384,from,,HAS_CAUSE
384,thawing,,HAS_CAUSE
384,of,,HAS_CAUSE
384,ground,,HAS_CAUSE
384,ice,,HAS_CAUSE
384,.,,
385,Holokarst,DEFINIENDUM,
385,is,DEFINITOR,
385,pure,,
385,karst,GENUS,
385,uninfluenced,,HAS_ATTRIBUTE
385,by,,HAS_ATTRIBUTE
385,other,,HAS_ATTRIBUTE
385,rocks,,HAS_ATTRIBUTE
385,",",,
385,and,,
385,is,,
385,developed,,COMPOSITION_MEDIUM
385,on,,COMPOSITION_MEDIUM
385,thick,,COMPOSITION_MEDIUM
385,limestones,,COMPOSITION_MEDIUM
385,extending,,HAS_LOCATION
385,well,,HAS_LOCATION
385,below,,HAS_LOCATION
385,baselevel,,HAS_LOCATION
385,.,,
386,Concentrated,,HAS_FUNCTION
386,inflows,,HAS_FUNCTION
386,of,,HAS_FUNCTION
386,water,,HAS_FUNCTION
386,from,,HAS_FUNCTION
386,allogenic,,HAS_FUNCTION
386,sources,,HAS_FUNCTION
386,sink,,HAS_FUNCTION
386,underground,,HAS_FUNCTION
386,at,,
386,swallow,DEFINIENDUM,
386,holes,DEFINIENDUM,
386,(,,
386,also,,
386,known,,
386,as,,
386,swallets,DEFINIENDUM,
386,",",,
386,stream-sinks,DEFINIENDUM,
386,or,,
386,ponors,DEFINIENDUM,
386,),,
386,.,,
387,In,,
387,contrast,,
387,",",,
387,travertine,DEFINIENDUM,
387,is,DEFINITOR,
387,crystalline,,HAS_ATTRIBUTE
387,",",,HAS_ATTRIBUTE
387,dense,,HAS_ATTRIBUTE
387,calcite,GENUS,COMPOSITION_MEDIUM
387,that,,
387,is,,
387,often,,
387,well,,HAS_FORM
387,layered,,HAS_FORM
387,",",,HAS_FORM
387,quite,,HAS_FORM
387,lustrous,,HAS_FORM
387,and,,HAS_FORM
387,lacks,,HAS_FORM
387,framing,,HAS_FORM
387,plant,,HAS_FORM
387,content,,HAS_FORM
387,.,,
388,Tufa,DEFINIENDUM,
388,refers,DEFINITOR,
388,to,DEFINITOR,
388,softer,,COMPOSITION_MEDIUM
388,porous,,COMPOSITION_MEDIUM
388,material,GENUS,COMPOSITION_MEDIUM
388,found,,
388,near,,HAS_LOCATION
388,cave,,HAS_LOCATION
388,entrances,,HAS_LOCATION
388,where,,HAS_CAUSE
388,rapid,,HAS_CAUSE
388,deposition,,HAS_CAUSE
388,is,,HAS_CAUSE
388,encouraged,,HAS_CAUSE
388,by,,HAS_CAUSE
388,evaporation,,HAS_CAUSE
388,.,,
389,Ideal,,
389,cave,DEFINIENDUM,
389,pearls,DEFINIENDUM,
389,are,DEFINITOR,
389,spheres,GENUS,HAS_FORM
389,that,,
389,range,,HAS_SIZE
389,~,,HAS_SIZE
389,0.2,,HAS_SIZE
389,to,,HAS_SIZE
389,10,,HAS_SIZE
389,–,,HAS_SIZE
389,15,,HAS_SIZE
389,mm,,HAS_SIZE
389,in,,HAS_SIZE
389,diameter,,HAS_SIZE
389,.,,
390,Opal,DEFINIENDUM,
390,(,,
390,cristobalite,DEFINIENDUM,
390,),,
390,is,DEFINITOR,
390,a,DEFINITOR,
390,very,,
390,fine-grained,,HAS_FORM
390,silica,GENUS,
390,that,,
390,occurs,,COMPOSITION_MEDIUM
390,as,,COMPOSITION_MEDIUM
390,thin,,COMPOSITION_MEDIUM
390,interlayers,,COMPOSITION_MEDIUM
390,in,,COMPOSITION_MEDIUM
390,some,,COMPOSITION_MEDIUM
390,calcite,,COMPOSITION_MEDIUM
390,and,,COMPOSITION_MEDIUM
390,gypsum,,COMPOSITION_MEDIUM
390,speleothems,,COMPOSITION_MEDIUM
390,.,,
391,The,,
391,static,DEFINIENDUM,
391,cave,DEFINIENDUM,
391,is,DEFINITOR,
391,a,DEFINITOR,
391,simple,,
391,deep,,HAS_FORM
391,hole,GENUS,HAS_FORM
391,with,,HAS_FORM
391,no,,HAS_FORM
391,air,,HAS_FORM
391,drainage,,HAS_FORM
391,out,,HAS_FORM
391,of,,HAS_FORM
391,the,,HAS_FORM
391,bottom,,HAS_FORM
391,;,,
391,thus,,
391,it,,HAS_FUNCTION
391,traps,,HAS_FUNCTION
391,cold,,HAS_FUNCTION
391,",",,HAS_FUNCTION
391,dense,,HAS_FUNCTION
391,air,,HAS_FUNCTION
391,and,,HAS_FUNCTION
391,excludes,,HAS_FUNCTION
391,warmer,,HAS_FUNCTION
391,air,,HAS_FUNCTION
391,.,,
392,Sedimentologists,,
392,define,DEFINITOR,
392,primary,DEFINIENDUM,
392,porosity,DEFINIENDUM,
392,as,DEFINITOR,
392,that,DEFINITOR,
392,created,,OCCURS_IN_TIME
392,during,,OCCURS_IN_TIME
392,deposition,,OCCURS_IN_TIME
392,of,,OCCURS_IN_TIME
392,the,,OCCURS_IN_TIME
392,rock,,OCCURS_IN_TIME
392,(,,OCCURS_IN_TIME
392,i.e,,OCCURS_IN_TIME
392,.,,OCCURS_IN_TIME
392,created,,OCCURS_IN_TIME
392,first,,OCCURS_IN_TIME
392,),,OCCURS_IN_TIME
392,and,,
392,secondary,,
392,porosity,,
392,as,,
392,that,,
392,produced,,
392,during,,
392,diagenesis,,
392,.,,
393,Shaft-like,,HAS_FORM
393,depressions,GENUS,HAS_FORM
393,deeply,,HAS_FORM
393,flooded,,HAS_FORM
393,by,,HAS_FORM
393,seawater,,HAS_FORM
393,in,,HAS_LOCATION
393,low-lying,,HAS_LOCATION
393,coral,,HAS_LOCATION
393,islands,,HAS_LOCATION
393,are,DEFINITOR,
393,known,DEFINITOR,
393,as,DEFINITOR,
393,blue,DEFINIENDUM,
393,holes,DEFINIENDUM,
393,.,,
394,Suffosion,DEFINIENDUM,
394,is,DEFINITOR,
394,the,DEFINITOR,
394,process,GENUS,
394,whereby,,HAS_RESULT
394,fines,,HAS_RESULT
394,are,,HAS_RESULT
394,evacuated,,HAS_RESULT
394,through,,HAS_RESULT
394,underlying,,HAS_RESULT
394,pipes,,HAS_RESULT
394,in,,HAS_LOCATION
394,the,,HAS_LOCATION
394,karstified,,HAS_LOCATION
394,bedrock,,HAS_LOCATION
394,by,,HAS_CAUSE
394,a,,HAS_CAUSE
394,combination,,HAS_CAUSE
394,of,,HAS_CAUSE
394,physical,,HAS_CAUSE
394,downwashing,,HAS_CAUSE
394,and,,HAS_CAUSE
394,chemical,,HAS_CAUSE
394,solution,,HAS_CAUSE
394,.,,
395,The,,
395,caves,,
395,are,,
395,the,,
395,world,,
395,’,,
395,s,,
395,largest,,
395,known,,
395,examples,,
395,of,,
395,“,,
395,flank-margin,DEFINIENDUM,
395,caves,DEFINIENDUM,
395,”,,
395,",",,
395,a,,
395,type,GENUS,
395,of,GENUS,
395,cave,GENUS,
395,that,,
395,develops,,COMPOSITION_MEDIUM
395,in,,COMPOSITION_MEDIUM
395,carbonate,,COMPOSITION_MEDIUM
395,coastlines,,COMPOSITION_MEDIUM
395,as,,HAS_CAUSE
395,a,,HAS_CAUSE
395,result,,HAS_CAUSE
395,of,,HAS_CAUSE
395,sea-water,,HAS_CAUSE
395,and,,HAS_CAUSE
395,freshwater,,HAS_CAUSE
395,mixing,,HAS_CAUSE
395,inside,,HAS_LOCATION
395,the,,HAS_LOCATION
395,coastline,,HAS_LOCATION
395,.,,
396,Morphometry,DEFINIENDUM,
396,is,DEFINITOR,
396,the,,
396,measurement,GENUS,
396,and,GENUS,
396,analysis,GENUS,
396,of,,
396,form,,MEASURES
396,(,,MEASURES
396,shape,,MEASURES
396,),,MEASURES
396,.,,
397,The,,
397,outstanding,,
397,landforms,GENUS,
397,are,DEFINITOR,
397,dissolutional,DEFINIENDUM,
397,corridors,DEFINIENDUM,
397,(,,
397,“,,
397,streets,,
397,”,,
397,),,
397,in,,COMPOSITION_MEDIUM
397,the,,COMPOSITION_MEDIUM
397,limestone,,COMPOSITION_MEDIUM
397,that,,
397,follow,,HAS_FORM
397,major,,HAS_FORM
397,vertical,,HAS_FORM
397,fractures,,HAS_FORM
397,created,,HAS_CAUSE
397,by,,HAS_CAUSE
397,the,,HAS_CAUSE
397,doming,,HAS_CAUSE
397,(,,
397,Brook,,
397,&,,
397,Ford,,
397,",",,
397,1978,,
397,),,
397,.,,
398,Paleokarst,DEFINIENDUM,
398,is,DEFINITOR,
398,a,DEFINITOR,
398,worldwide,,
398,phenomenon,GENUS,
398,that,,
398,is,,
398,found,,HAS_LOCATION
398,on,,HAS_LOCATION
398,all,,HAS_LOCATION
398,continents,,HAS_LOCATION
398,",",,
398,including,,HAS_POSITION
398,Antarctica,,HAS_POSITION
398,",",,
398,and,,
398,in,,
398,the,,
398,geological,,
398,record,,
398,from,,OCCURS_IN_TIME
398,the,,OCCURS_IN_TIME
398,early,,OCCURS_IN_TIME
398,Proterozoic,,OCCURS_IN_TIME
398,to,,OCCURS_IN_TIME
398,the,,OCCURS_IN_TIME
398,Holocene,,OCCURS_IN_TIME
398,.,,
399,Caves,DEFINIENDUM,
399,without,DEFINIENDUM,HAS_FORM
399,roofs,DEFINIENDUM,HAS_FORM
399,are,DEFINITOR,
399,an,,
399,important,,
399,paleokarst,GENUS,COMPOSITION_MEDIUM
399,landform,GENUS,
399,which,,
399,has,,
399,only,,
399,recently,,
399,attracted,,
399,scientific,,
399,attention,,
399,.,,
400,Paleokarst,DEFINIENDUM,
400,aquifers,DEFINIENDUM,
400,are,,
400,important,,HAS_FUNCTION
400,sources,,HAS_FUNCTION
400,of,,HAS_FUNCTION
400,water,,HAS_FUNCTION
400,and,,
400,can,,
400,present,,
400,a,,
400,significant,,
400,flooding,,HAS_RESULT
400,hazard,,HAS_RESULT
400,to,,HAS_RESULT
400,underground,,HAS_RESULT
400,mining,,HAS_RESULT
400,operations,,HAS_RESULT
400,.,,HAS_RESULT
401,Palynology,DEFINIENDUM,
401,",",DEFINITOR,
401,the,,
401,study,GENUS,
401,of,GENUS,
401,microscopic,GENUS,STUDIES
401,organic,GENUS,STUDIES
401,matter,GENUS,STUDIES
401,known,,STUDIES
401,as,,STUDIES
401,palynomorphs,,STUDIES
401,(,,
401,Traverse,,
401,",",,
401,1988,,
401,),,
401,",",,
401,offers,,
401,enormous,,
401,potential,,
401,in,,
401,karst,,
401,research,,
401,since,,
401,it,,
401,can,,
401,provide,,HAS_FUNCTION
401,important,,HAS_FUNCTION
401,evidence,,HAS_FUNCTION
401,about,,HAS_FUNCTION
401,ancient,,HAS_FUNCTION
401,environments,,HAS_FUNCTION
401,.,,
402,Palynology,DEFINIENDUM,
402,is,,
402,an,,
402,integral,,
402,part,,
402,of,,
402,many,,
402,archaeological,,
402,investigations,,
402,in,,
402,caves,,
402,",",,
402,since,,
402,it,,
402,provides,,HAS_FUNCTION
402,a,,HAS_FUNCTION
402,picture,,HAS_FUNCTION
402,of,,HAS_FUNCTION
402,the,,HAS_FUNCTION
402,flora,,HAS_FUNCTION
402,close,,HAS_FUNCTION
402,to,,HAS_FUNCTION
402,the,,HAS_FUNCTION
402,cave,,HAS_FUNCTION
402,and,,
402,thus,,
402,enables,,HAS_FUNCTION
402,environmental,,HAS_FUNCTION
402,and,,HAS_FUNCTION
402,climatic,,HAS_FUNCTION
402,reconstruction,,HAS_FUNCTION
402,.,,
403,Paragenesis,DEFINIENDUM,
403,is,DEFINITOR,
403,the,DEFINITOR,
403,term,DEFINITOR,
403,introduced,,
403,by,,
403,Renault,,
403,(,,
403,1968,,
403,),,
403,to,DEFINITOR,
403,describe,DEFINITOR,
403,the,,
403,processes,GENUS,
403,by,,
403,which,,
403,cave,,HAS_RESULT
403,genesis,,HAS_RESULT
403,within,,HAS_RESULT
403,the,,HAS_RESULT
403,phreatic,,HAS_RESULT
403,zone,,HAS_RESULT
403,is,,HAS_RESULT
403,modified,,HAS_RESULT
403,by,,HAS_RESULT
403,influxes,,HAS_RESULT
403,of,,HAS_RESULT
403,sediment,,HAS_RESULT
403,.,,
404,“,,
404,Network,DEFINIENDUM,
404,mazes,DEFINIENDUM,
404,”,,
404,are,DEFINITOR,
404,angular,GENUS,HAS_FORM
404,grids,GENUS,HAS_FORM
404,of,,HAS_FORM
404,intersecting,,HAS_FORM
404,fissures,,HAS_FORM
404,guided,,HAS_FORM
404,by,,HAS_FORM
404,fractures,,HAS_FORM
404,.,,
405,“,,
405,Spongework,DEFINIENDUM,
405,mazes,DEFINIENDUM,
405,”,,
405,are,DEFINITOR,
405,irregular,,HAS_FORM
405,cavities,GENUS,HAS_FORM
405,enlarged,,HAS_CAUSE
405,from,,HAS_CAUSE
405,primary,,HAS_CAUSE
405,pores,,HAS_CAUSE
405,",",,
405,which,,
405,interconnect,,HAS_FORM
405,in,,HAS_FORM
405,a,,HAS_FORM
405,three-dimensional,,HAS_FORM
405,array,,HAS_FORM
405,like,,HAS_FORM
405,the,,HAS_FORM
405,holes,,HAS_FORM
405,in,,HAS_FORM
405,a,,HAS_FORM
405,sponge,,HAS_FORM
405,.,,
406,Large,,HAS_CAUSE
406,allogenic,,HAS_CAUSE
406,streams,,HAS_CAUSE
406,penetrate,,HAS_CAUSE
406,farther,,HAS_CAUSE
406,into,,HAS_CAUSE
406,the,,HAS_CAUSE
406,karst,,HAS_CAUSE
406,in,,HAS_CAUSE
406,well-defined,,HAS_CAUSE
406,valleys,,HAS_CAUSE
406,before,,HAS_CAUSE
406,they,,HAS_CAUSE
406,sink,,HAS_CAUSE
406,",",,
406,and,,
406,they,,
406,produce,,
406,landforms,GENUS,
406,known,DEFINITOR,
406,as,DEFINITOR,
406,blind,DEFINIENDUM,
406,valleys,DEFINIENDUM,
406,",",,
406,because,,
406,their,,
406,valleys,,HAS_FORM
406,usually,,HAS_FORM
406,terminate,,HAS_FORM
406,abruptly,,HAS_FORM
406,in,,HAS_FORM
406,a,,HAS_FORM
406,cliff,,HAS_FORM
406,or,,HAS_FORM
406,steep,,HAS_FORM
406,slope,,HAS_FORM
406,.,,
407,A,,
407,pre-ponor,DEFINIENDUM,
407,retention,DEFINIENDUM,
407,is,DEFINITOR,
407,a,DEFINITOR,
407,temporary,,DEFINED_AS
407,water,GENUS,DEFINED_AS
407,accumulation,GENUS,DEFINED_AS
407,in,,DEFINED_AS
407,the,,DEFINED_AS
407,surface,,DEFINED_AS
407,depression,,DEFINED_AS
407,just,,DEFINED_AS
407,above,,DEFINED_AS
407,the,,DEFINED_AS
407,ponor,,DEFINED_AS
407,.,,
408,Pseudokarstic,DEFINIENDUM,
408,caves,DEFINIENDUM,
408,are,DEFINITOR,
408,natural,GENUS,HAS_CAUSE
408,underground,GENUS,
408,spaces,GENUS,
408,",",,
408,large,,HAS_SIZE
408,enough,,HAS_SIZE
408,to,,HAS_SIZE
408,enter,,HAS_SIZE
408,and,,HAS_SIZE
408,investigate,,HAS_SIZE
408,",",,
408,extending,,HAS_ATTRIBUTE
408,beyond,,HAS_ATTRIBUTE
408,daylight,,HAS_ATTRIBUTE
408,",",,
408,and,,
408,produced,,HAS_CAUSE
408,by,,HAS_CAUSE
408,some,,HAS_CAUSE
408,process,,HAS_CAUSE
408,other,,HAS_CAUSE
408,than,,HAS_CAUSE
408,dissolution,,HAS_CAUSE
408,.,,
409,Emanation,DEFINIENDUM,
409,is,DEFINITOR,
409,the,,
409,net,GENUS,DEFINED_AS
409,radon,GENUS,DEFINED_AS
409,production,GENUS,DEFINED_AS
409,rate,GENUS,DEFINED_AS
409,in,,DEFINED_AS
409,the,,DEFINED_AS
409,rock,,DEFINED_AS
409,walls,,DEFINED_AS
409,of,,DEFINED_AS
409,a,,DEFINED_AS
409,cave,,DEFINED_AS
409,",",,DEFINED_AS
409,or,,DEFINED_AS
409,in,,DEFINED_AS
409,unconsolidated,,DEFINED_AS
409,sediment,,DEFINED_AS
409,within,,DEFINED_AS
409,the,,DEFINED_AS
409,cave,,DEFINED_AS
409,",",,
409,and,,
409,ultimately,,
409,depends,,HAS_CAUSE
409,on,,HAS_CAUSE
409,the,,HAS_CAUSE
409,concentration,,HAS_CAUSE
409,of,,HAS_CAUSE
409,uranium,,HAS_CAUSE
409,(,,HAS_CAUSE
409,which,,HAS_CAUSE
409,then,,HAS_CAUSE
409,decays,,HAS_CAUSE
409,to,,HAS_CAUSE
409,radium,,HAS_CAUSE
409,),,HAS_CAUSE
409,in,,HAS_CAUSE
409,the,,HAS_CAUSE
409,material,,HAS_CAUSE
409,.,,
410,A,,
410,tecto-karstic,DEFINIENDUM,
410,hollow,DEFINIENDUM,
410,is,DEFINITOR,
410,a,DEFINITOR,
410,closed,GENUS,HAS_FORM
410,basin,GENUS,HAS_FORM
410,that,,
410,developed,,
410,inside,,HAS_LOCATION
410,a,,HAS_LOCATION
410,tectonic,,HAS_LOCATION
410,depression,,HAS_LOCATION
410,that,,
410,also,,
410,evolved,,HAS_CAUSE
410,through,,HAS_CAUSE
410,karst,,HAS_CAUSE
410,processes,,HAS_CAUSE
410,.,,
411,Poljes,DEFINIENDUM,
411,are,DEFINITOR,
411,the,,HAS_SIZE
411,largest,,HAS_SIZE
411,closed,GENUS,HAS_SIZE
411,depressions,GENUS,HAS_SIZE
411,observed,,
411,in,,HAS_LOCATION
411,the,,HAS_LOCATION
411,karst,,HAS_LOCATION
411,terrains,,HAS_LOCATION
411,.,,
412,In,,
412,1895,,
412,",",,
412,Cvijic,,
412,defined,DEFINITOR,
412,a,,
412,polje,DEFINIENDUM,
412,as,DEFINITOR,
412,a,DEFINITOR,
412,large,,HAS_SIZE
412,karst,GENUS,
412,depression,GENUS,
412,",",,
412,with,,HAS_FORM
412,a,,HAS_FORM
412,wide,,HAS_FORM
412,",",,HAS_FORM
412,flat,,HAS_FORM
412,and,,HAS_FORM
412,nearly,,HAS_FORM
412,horizontal,,HAS_FORM
412,floor,,HAS_FORM
412,",",,HAS_FORM
412,completely,,HAS_FORM
412,enclosed,,HAS_FORM
412,between,,HAS_FORM
412,steep,,HAS_FORM
412,slopes,,HAS_FORM
412,.,,
413,A,,
413,peripheral,DEFINIENDUM,
413,polje,DEFINIENDUM,
413,is,DEFINITOR,
413,a,DEFINITOR,
413,depression,GENUS,
413,fed,,
413,by,,
413,a,,
413,large,,CONTAINS
413,internal,,CONTAINS
413,area,,CONTAINS
413,of,,CONTAINS
413,impermeable,,CONTAINS
413,rocks,,CONTAINS
413,with,,CONTAINS
413,a,,CONTAINS
413,centrifugal,,CONTAINS
413,stream,,CONTAINS
413,network,,CONTAINS
413,.,,
414,A,,
414,base-level,DEFINIENDUM,
414,polje,DEFINIENDUM,
414,is,DEFINITOR,
414,a,DEFINITOR,
414,polje,GENUS,
414,with,,HAS_FORM
414,a,,HAS_FORM
414,floor,,HAS_FORM
414,cut,,HAS_FORM
414,entirely,,HAS_FORM
414,across,,HAS_FORM
414,karst,,HAS_FORM
414,rocks,,HAS_FORM
414,and,,
414,is,,
414,affected,,HAS_ATTRIBUTE
414,by,,HAS_ATTRIBUTE
414,the,,HAS_ATTRIBUTE
414,vertical,,HAS_ATTRIBUTE
414,oscillations,,HAS_ATTRIBUTE
414,of,,HAS_ATTRIBUTE
414,the,,HAS_ATTRIBUTE
414,water,,HAS_ATTRIBUTE
414,table,,HAS_ATTRIBUTE
414,;,,
414,consequently,,
414,",",,
414,it,,OCCURS_IN_TIME
414,is,,OCCURS_IN_TIME
414,inundated,,OCCURS_IN_TIME
414,during,,OCCURS_IN_TIME
414,high-level,,OCCURS_IN_TIME
414,periods,,OCCURS_IN_TIME
414,.,,
415,The,,
415,precise,,
415,scientific,,
415,name,,
415,is,,
415,littoral,DEFINIENDUM,
415,cave,DEFINIENDUM,
415,",",,
415,meaning,DEFINITOR,
415,a,DEFINITOR,
415,cave,GENUS,
415,formed,,
415,within,,HAS_LOCATION
415,the,,HAS_LOCATION
415,range,,HAS_LOCATION
415,of,,HAS_LOCATION
415,tides,,HAS_LOCATION
415,.,,
416,Sea,DEFINIENDUM,
416,caves,DEFINIENDUM,
416,are,DEFINITOR,
416,caves,GENUS,
416,that,,
416,form,,HAS_CAUSE
416,by,,HAS_CAUSE
416,wave,,HAS_CAUSE
416,erosion,,HAS_CAUSE
416,in,,HAS_LOCATION
416,coastal,,HAS_LOCATION
416,areas,,HAS_LOCATION
416,that,,HAS_LOCATION
416,contain,,HAS_LOCATION
416,exposed,,HAS_LOCATION
416,bedrock,,HAS_LOCATION
416,.,,
417,The,,
417,flank,DEFINIENDUM,
417,margin,DEFINIENDUM,
417,caves,DEFINIENDUM,
417,are,DEFINITOR,
417,a,,
417,series,GENUS,HAS_FORM
417,of,GENUS,HAS_FORM
417,oval,GENUS,HAS_FORM
417,rooms,GENUS,HAS_FORM
417,from,,HAS_SIZE
417,pore,,HAS_SIZE
417,size,,HAS_SIZE
417,up,,HAS_SIZE
417,to,,HAS_SIZE
417,large,,HAS_SIZE
417,chambers,,HAS_SIZE
417,",",,
417,which,,
417,tend,,
417,to,,
417,be,,
417,extensive,,HAS_SIZE
417,in,,HAS_SIZE
417,the,,HAS_SIZE
417,horizontal,,HAS_SIZE
417,direction,,HAS_SIZE
417,",",,HAS_SIZE
417,but,,HAS_SIZE
417,limited,,HAS_SIZE
417,in,,HAS_SIZE
417,the,,HAS_SIZE
417,vertical,,HAS_SIZE
417,direction,,HAS_SIZE
417,",",,
417,a,,
417,result,,HAS_CAUSE
417,of,,HAS_CAUSE
417,developing,,HAS_CAUSE
417,in,,HAS_CAUSE
417,the,,HAS_CAUSE
417,thinning,,HAS_CAUSE
417,margin,,HAS_CAUSE
417,of,,HAS_CAUSE
417,the,,HAS_CAUSE
417,freshwater,,HAS_CAUSE
417,lens,,HAS_CAUSE
417,(,,
417,Fig,,
417,.,,
418,Blue,DEFINIENDUM,
418,holes,DEFINIENDUM,
418,are,DEFINITOR,
418,defined,DEFINITOR,
418,as,DEFINITOR,
418,subsurface,GENUS,HAS_FORM
418,voids,GENUS,HAS_FORM
418,that,,
418,are,,
418,developed,,HAS_LOCATION
418,in,,HAS_LOCATION
418,carbonate,,HAS_LOCATION
418,banks,,HAS_LOCATION
418,and,,HAS_LOCATION
418,islands,,HAS_LOCATION
418,;,,
418,are,,
418,open,,HAS_FORM
418,to,,HAS_FORM
418,the,,HAS_FORM
418,Earth,,HAS_FORM
418,’,,HAS_FORM
418,s,,HAS_FORM
418,surface,,HAS_FORM
418,;,,
418,contain,,
418,tidally-influenced,,CONTAINS
418,waters,,CONTAINS
418,of,,CONTAINS
418,fresh,,CONTAINS
418,",",,CONTAINS
418,marine,,CONTAINS
418,",",,CONTAINS
418,or,,CONTAINS
418,mixed,,CONTAINS
418,chemistry,,CONTAINS
418,;,,
418,extend,,HAS_LOCATION
418,below,,HAS_LOCATION
418,sea,,HAS_LOCATION
418,level,,HAS_LOCATION
418,for,,HAS_LOCATION
418,a,,HAS_LOCATION
418,majority,,HAS_LOCATION
418,of,,HAS_LOCATION
418,their,,HAS_LOCATION
418,depth,,HAS_LOCATION
418,;,,
418,and,,
418,may,,
418,provide,,HAS_FUNCTION
418,access,,HAS_FUNCTION
418,to,,HAS_FUNCTION
418,submerged,,HAS_FUNCTION
418,cave,,HAS_FUNCTION
418,passages,,HAS_FUNCTION
418,.,,
419,Limonite,DEFINIENDUM,
419,is,DEFINITOR,
419,a,DEFINITOR,
419,generic,DEFINITOR,
419,term,DEFINITOR,
419,that,DEFINITOR,
419,refers,DEFINITOR,
419,to,DEFINITOR,
419,both,,
419,mineral,SPECIES,COMPOSITION_MEDIUM
419,and,,COMPOSITION_MEDIUM
419,amorphous,SPECIES,COMPOSITION_MEDIUM
419,forms,SPECIES,COMPOSITION_MEDIUM
419,of,SPECIES,COMPOSITION_MEDIUM
419,iron,SPECIES,COMPOSITION_MEDIUM
419,oxides,SPECIES,COMPOSITION_MEDIUM
419,and,SPECIES,COMPOSITION_MEDIUM
419,hydroxides,SPECIES,COMPOSITION_MEDIUM
419,.,,
420,The,,
420,sandstone,DEFINIENDUM,
420,is,DEFINITOR,
420,a,DEFINITOR,
420,rock,GENUS,
420,made,,COMPOSITION_MEDIUM
420,of,,COMPOSITION_MEDIUM
420,cemented,,COMPOSITION_MEDIUM
420,quartz,,COMPOSITION_MEDIUM
420,sand,,COMPOSITION_MEDIUM
420,that,,
420,is,,
420,very,,
420,resistant,,HAS_ATTRIBUTE
420,to,,HAS_ATTRIBUTE
420,erosion,,HAS_ATTRIBUTE
420,.,,
421,Karst,DEFINIENDUM,
421,forms,DEFINIENDUM,
421,are,DEFINITOR,
421,surface,,HAS_LOCATION
421,and,,HAS_LOCATION
421,subsurface,,HAS_LOCATION
421,karst,GENUS,
421,features,GENUS,
421,formed,,HAS_CAUSE
421,mainly,,HAS_CAUSE
421,by,,HAS_CAUSE
421,solutional,,HAS_CAUSE
421,processes,,HAS_CAUSE
421,of,,HAS_CAUSE
421,carbonate,,HAS_CAUSE
421,rocks,,HAS_CAUSE
421,of,,
421,the,,
421,region,,
421,which,,
421,are,,
421,extremely,,
421,well,,
421,folded,,
421,and,,
421,fractured,,
421,due,,
421,to,,
421,tectonic,,
421,events,,
421,.,,
422,Collapse,DEFINIENDUM,
422,dolines,DEFINIENDUM,
422,are,DEFINITOR,
422,common,,HAS_POSITION
422,features,GENUS,HAS_POSITION
422,of,,HAS_POSITION
422,the,,HAS_POSITION
422,Dinaric,,HAS_POSITION
422,karst,,HAS_POSITION
422,and,,
422,are,,
422,especially,,
422,numerous,,
422,above,,HAS_LOCATION
422,known,,HAS_LOCATION
422,large,,HAS_LOCATION
422,caves,,HAS_LOCATION
422,.,,
423,Karst,DEFINIENDUM,
423,poljes,DEFINIENDUM,
423,are,DEFINITOR,
423,large,,HAS_SIZE
423,karst,GENUS,
423,depressions,GENUS,HAS_FORM
423,with,,HAS_FORM
423,flat,,HAS_FORM
423,bottoms,,HAS_FORM
423,",",,
423,which,,
423,are,,
423,the,,
423,result,,HAS_CAUSE
423,of,,HAS_CAUSE
423,solutional,,HAS_CAUSE
423,processes,,HAS_CAUSE
423,and,,HAS_CAUSE
423,karst,,HAS_CAUSE
423,water,,HAS_CAUSE
423,drainage,,HAS_CAUSE
423,.,,
424,Remnants,GENUS,
424,of,GENUS,
424,old,GENUS,
424,river,GENUS,
424,streams,GENUS,
424,are,DEFINITOR,
424,dry,DEFINIENDUM,
424,valleys,DEFINIENDUM,
424,",",,
424,which,,
424,lack,,HAS_FORM
424,an,,HAS_FORM
424,active,,HAS_FORM
424,watercourse,,HAS_FORM
424,over,,HAS_FORM
424,all,,HAS_FORM
424,or,,HAS_FORM
424,parts,,HAS_FORM
424,of,,HAS_FORM
424,their,,HAS_FORM
424,length,,HAS_FORM
424,for,,OCCURS_IN_TIME
424,at,,OCCURS_IN_TIME
424,least,,OCCURS_IN_TIME
424,part,,OCCURS_IN_TIME
424,of,,OCCURS_IN_TIME
424,the,,OCCURS_IN_TIME
424,year,,OCCURS_IN_TIME
424,",",,
424,because,,HAS_CAUSE
424,water,,HAS_CAUSE
424,is,,HAS_CAUSE
424,lost,,HAS_CAUSE
424,in,,HAS_CAUSE
424,karst,,HAS_CAUSE
